Region,Tweet,Sentiment
West,i hope that everyone practice good hygiene always wear a face mask amp wash your hands frequently amp also practice social distancing at the moment ,POSITIVE
West,lockdown is a curfew what we have is a government decree to discourage unnecesary population movement and gatherings to enable social distancing notice how nst calmed down from first headline to second thanks for retrieving the pics circulating on whatsapp ,NEGATIVE
West,hassim 1 shorter service time is acceptable but not much impact on social distancing so tiada keperluan 2 he mentioned two acts that will be enforced probably should explain more details 3 amp 4 memang not part of today s announcement hopefully esok,NEUTRAL
West,the only thing i am not social distancing is breakfast lunch and dinner ,NEUTRAL
West,siapa nak netflix and chill with social distancing ttbe,NEGATIVE
West,social distancing make sure to keep your distance with others just stay at home if you don t have any business outside during the movement restriction order stop being selfish and ignorant we can fight this together malaysia ,NEGATIVE
West,fadzil saya mmg amalkan social distancing ni sbb saya dah tau benda ni akan terjadi,NEGATIVE
West,how social distancing slows the spreading of disease ,NEUTRAL
West,belajar istilah lockdown bukan curfew lockdown adalah aktiviti2 luar dibatalkan duduk di satu tempat buat social distancing skolah ditutup perkara penting guna teknologi meeting semua dibatalkan digantikan dengan online conferencing ,NEGATIVE
West,for non sighted this is the english malay and chinese version of social distancing red yellow and green lights good posters to share ,POSITIVE
West,#socialdistancing menjauhkan diri sosial adalah tindakan untuk mengurangkan hubungan yang tidak perlu dengan menjarakkan diri dengan orang lain untuk menghentikan atau memperlambat penyebaran virus ayuh bertindak segera #covid2019 ,NEGATIVE
West,social distancing please,NEUTRAL
West,lol social distancing sume kelaut lah korg ni lawakkkk pastu besok still kena kerja jugak hahahahaha,POSITIVE
West,kita mesti pastikan ada jarak 1 meter antara satu sama lain jangan rapat rapat ini dinamakan social distancing ,POSITIVE
West,importance of social distancing #covid19 #socialdistancing ,NEUTRAL
West,ok get a grip malaysia please stop already this panic buying though i think it might only be happening in super urban areas where we are less connected to and trusting of each other yet where social distancing is actually a big challenge imho #fomo,POSITIVE
West,i guess my boyfriend pun tgh social distancing dgn i under restricted whatsapp order ,NEGATIVE
West,people went into frantic panic buying and disregard all the warn to avoid crowded places and practise social distancing this evening i am so done with malaysians dulu kate singaporeans bodoh tgk ah skrg siapa yg bodoh jugak ,NEGATIVE
West,day 2 19032020 #movementcontrolorder #covid19malaysia #perintahkawalanpergerakan #stayathome #socialdistancing ,NEGATIVE
West,social distancing,NEUTRAL
West,social distancing is the way to go ,NEUTRAL
West,look at this and understand the concept of social distancing ,NEUTRAL
West,my boss just got back from switzerland he s fine btw told us how severe the case got there mostly because of negligence in the concept of social distancing especially amongst young people people still went to festivals and stuff people still went to gatherin,NEGATIVE
West,amalkan #handwashing dan #socialdistancing untuk mengurangkan wabak #covid ,NEGATIVE
West,social distancing penjarakan sosial susah la kalau semua duk komplen tapi sendiri taknak berubah ,NEGATIVE
West,can i sepak that person pakai kayu panjang because you know social distancing ,NEUTRAL
West,social distancing,NEUTRAL
West,social distancing has gotten me walking in zig zags in efforts to avoid close contact also i read somewhere i shouldn t put myself in a crowd of more than 50 so now i can t stop counting if i m number 51 in a cluster of people ,NEUTRAL
West,respect to the frontliners thank you to the person who drew this please tag if anybody knows the person stay strong friends #covid 19 #socialdistancing #healthcareheroes ,POSITIVE
West,aku sorg je ke asik refresh twitter ni tunggu punya update meeting sampai petang dah ni #covid 19 #socialdistancin,POSITIVE
West,just stock up anything needed to face the worst anyhow dapor still nak kene berasap jugak kan stock up food lepak rumah tgk #netflix #socialdistancing #covid ,NEGATIVE
West,told my staff to focus on campaign hand wash awareness and social distancing it is not our core job but that s the least we can assist our kkm coll,NEUTRAL
West,taking social distancing to anor level eh dia ni ,NEUTRAL
West,we have enough resources insyaallah practice social distancing self quarantine kalau baru balik dari travel dulu dont hoard unnecessarily ni belum apa apa dah cakap pasal lockdown ,NEUTRAL
West,tak pergi dating tak bermakna dia tak sayang sebab dia sayang la tak dating social distancing ,NEGATIVE
West,social distancing guys,NEUTRAL
West,sudahkah anda mula praktis jarak selamat social distancing dlm kerja kerja interaksi harian anda ,POSITIVE
West,practice social distancing,NEUTRAL
West,social distancing oi,NEUTRAL
West,yoga at home thanks to the advance of technology #socialdistancing #day2 ,NEUTRAL
West,travelling to another country is not social distancing stop being so selfish,NEGATIVE
West,personally think #socialdistancing is better than #lockdownmalaysia,POSITIVE
West,covid 19 101 ep 2 bagaimana menjarakkan diri dengan orang lain #socialdistancing yang seakan kecil usahanya tapi sebenarnya besar kesannya kepada masyarakat apa pula #flattenthecurve credit asst prof dr ashraf rostam kahs iium #covid19,POSITIVE
West,social distancing family style last night babies toddlers old folks semua ada ,NEUTRAL
West,s so much of social distancing,NEUTRAL
West,what does #socialdistancing means please take note ,NEUTRAL
West,social distancing jom grabfood haha ,NEUTRAL
West,psa reminder no symptoms not infected practice self quarantine or social distancing if ada history of going to high risk places events and or contact with high risk people don t be selfish htt,NEGATIVE
West,social distancing fail immediately when malaysians push their way to the train lol,NEGATIVE
West,we are closed today 16th monday for preparations #covid 19 #precautions #socialdistancing #foodpanda #grabfood,NEUTRAL
West,tak tahulah dia nak jaga social distancing or dia ni memang bodoh ,NEGATIVE
West,time to learn social distancing from nature,NEUTRAL
West,social distancing ,NEUTRAL
West,how do i do social distancing during the morning rush hour train commute #lrttimeisadven,NEUTRAL
West,very good simulation explaining how social distancing could work ,POSITIVE
West,interesting it looks like so far mbo cinemas is the only chain in malaysia to implement social distancing seating ,POSITIVE
West,dekat dept dah ubah cara kedudukan kerusi in waiting area patient hanya boleh ditemani oleh seorang ahli keluarga sahaja kerusi dah siap label tempat yang boleh duduk and tempat yang tak boleh duduk for social distancing ,NEGATIVE
West,social distancing should be practised whilst in the car too no tailgating ,NEUTRAL
West,please keep your hands sanitised maintain good personal hygiene practice social distancing amp all preventive measures avoid traveling to other countries especially those that has been #lockdown due to #covid19 ,POSITIVE
West,the closest to social distancing be safe people wash your hands #whitebeltclub #backinaction #whatwouldwedowithoutjiujitsu #startedfromthebottomnowwehere #brothersfromdifferentmothers leverage mebjj malaysia ,POSITIVE
West,we should take advantage of the present call for social distancing to spend more time for romancing god for muslims we do more zikir solah taubah amp tahajud night prayers ,POSITIVE
West,my 10 years old son just asked me ummi do we have vaccine for the covid19 yet and i answered no that s why we need to isolate ourselves it s called social distancing we are helping to lower the risk of spreading the virus happily he said ok #covid19,NEGATIVE
West,the best explanation i ve read of why social distancing is the most effective vs #covid 19 #canceleverything now to save our future ,POSITIVE
West,sudah 790 kes sehingga hari ini stay safe semua please spread awareness on social distancing wash hands insyaallah we can go through this ,POSITIVE
West,at this point of time i still receive reply from kkm via email this afternoon imagine after that 190 new cases announcement im not sure how occupied they re now take care everyone do social distancing #socialdistancingnow,NEUTRAL
West,boleh tak jangan buat orang panic we still have this under control insyaallah we are trying to limit pergerakan but kalau orang dah panic mesti semua serbu kedai kan social distancing who ,NEGATIVE
West,social distancing at its best #covid19 farmasi satelit rawatan harian in serdang selangor ,POSITIVE
West,makes a lot of sense social distancing will really help i still think its not necessarily to lock urself at home all time just take care of ourself by doing that we take care of others pay more attention to the elderly ,NEUTRAL
West,this is not a drill social distancing now tak yah nak gather2 bagai ggrrr ,NEUTRAL
West,to all my lovely malaysians we can do this together in facing the #covid19 issue as our unsung heroes at the are continuously fighting we as the public should do our responsibilities to #stayathome keep the #socialdistancing and #beresponsible malaysian ,NEUTRAL
West,wahai netizen let s practice social distancing ,POSITIVE
West,dude social distancing please ,NEUTRAL
West,1 social distancing kkm 2 matta fair officiated by ministry of tourism ,POSITIVE
West,why covid 19 is not just a simple flu a nice write up by my friend in nz it is our social responsibility to reduce the spread amp get through this pandemic safely so social distancing isolation wear a mask wash your hands #medtweetmy ,POSITIVE
